School_Code,School_Name,District_Code,District_Name,School_Type,School_Index,School_Rating_Category,ESSA_Support_Status,Comprehensive_Decision,Targeted_Decision,Targeted_Subgroups,School_Index_Source,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,Count_All_Students,Percent_NonBinary,Index_EL,Index_FRL,Index_IEP,Index_Asian,Index_Black,Index_PacIs,Index_Hispanic,Index_Multi,Index_NatAm,Index_White
3330427,North Union Elementary,333,North Union Comm School District,Elementary,54.92,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,56.8,43.2,0.9,53.2,21.6,0.0,1.8,0.0,1.8,1.8,0.0,94.6,0.9,0.0,0.0,0.0,111,0.0,0.0,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33
3550172,Westside Junior-Senior High School,355,Ar-We-Va Comm School District,High,65.21,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,44.3,55.7,2.8,33.0,16.0,0.0,1.9,0.0,19.8,3.8,0.0,74.5,0.0,0.0,0.0,0.0,106,0.0,0.0,62.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8
3550427,Ar-We-Va Elementary Community School,355,Ar-We-Va Comm School District,Elementary,56.19,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,58.5,41.5,1.7,47.5,8.5,0.0,0.8,0.0,7.6,1.7,0.8,89.0,1.7,0.0,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.81
3870109,Atlantic High School,387,Atlantic Comm School District,High,50.89,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.3,49.7,3.1,39.0,14.4,0.2,0.8,3.3,6.0,0.8,0.6,88.2,1.0,0.0,0.0,0.0,485,0.0,0.0,48.0,40.01,0.0,0.0,0.0,0.0,0.0,0.0,51.22
3870209,Atlantic Middle School,387,Atlantic Comm School District,Middle,59.42,Commendable,Extended Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.8,49.2,4.0,40.4,12.5,0.0,0.3,4.3,4.3,0.6,0.0,90.6,0.6,0.3,0.0,0.0,329,0.0,0.0,56.81,50.46,0.0,0.0,0.0,0.0,0.0,0.0,59.36
3870427,Schuler Elementary School,387,Atlantic Comm School District,Elementary,54.07,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.9,49.1,3.1,40.3,11.1,0.0,0.0,4.4,5.8,4.0,0.0,85.8,0.9,0.0,0.0,0.0,226,0.0,0.0,53.57,39.51,0.0,0.0,0.0,0.0,0.0,0.0,54.17
3870445,Washington Elementary School,387,Atlantic Comm School District,Elementary,54.07,Acceptable,No Support Required,Met,Met,Achieved Standard,14598:Schuler Elementary School,43.6,56.4,6.7,43.8,17.3,0.2,0.4,6.3,6.7,1.3,0.2,84.7,1.6,0.0,0.0,0.0,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140109,Audubon Middle-High School,414,Audubon Comm School District,High,58.69,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.4,46.6,2.0,39.2,13.2,0.0,1.0,0.0,8.1,4.1,0.0,86.8,1.0,0.0,0.0,0.3,296,0.0,0.0,51.5,49.39,0.0,0.0,0.0,0.0,0.0,0.0,59.4
4140409,Audubon Elementary School,414,Audubon Comm School District,Elementary,51.61,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.3,46.7,0.9,41.0,18.9,0.0,0.5,0.0,4.7,2.4,0.0,92.5,0.5,0.0,0.5,0.0,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75
4410172,AHSTW High School,441,AHSTW Comm School District,High,58.25,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.1,45.9,0.5,32.6,9.6,0.5,0.0,0.0,4.1,1.8,0.5,93.1,0.0,0.5,0.0,0.0,218,0.0,0.0,56.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.71
4410209,AHSTW Intermediate School,441,AHSTW Comm School District,Middle,55.62,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.2,50.8,0.4,40.8,14.5,0.0,0.4,0.0,5.0,4.2,0.8,89.7,0.0,0.0,0.0,0.0,262,0.0,0.0,52.29,48.68,0.0,0.0,0.0,0.0,0.0,0.0,55.89
4410409,AHSTW Primary School,441,AHSTW Comm School District,Elementary,55.62,Commendable,No Support Required,Met,Met,Achieved Standard,14606:AHSTW Intermediate School,51.6,48.4,0.0,41.7,12.3,0.8,0.8,0.0,4.0,2.0,0.0,92.5,0.0,0.0,0.0,0.0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720109,Ballard High School,472,Ballard Comm School District,High,54.62,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.0,49.0,0.9,17.2,11.2,0.2,2.6,0.2,3.5,0.7,0.0,92.8,0.2,0.0,0.0,0.2,545,0.0,0.0,53.62,51.35,0.0,0.0,0.0,0.0,0.0,0.0,54.68
4720209,Ballard Middle School,472,Ballard Comm School District,Middle,57.2,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.2,46.8,1.2,15.3,13.9,0.0,2.8,0.2,3.5,0.9,0.7,91.9,0.0,0.0,0.0,0.0,432,0.0,0.0,52.45,50.15,0.0,0.0,0.0,0.0,0.0,0.0,57.48
4720415,Ballard East Elementary,472,Ballard Comm School District,Elementary,56.57,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,48.1,51.9,0.7,15.9,15.2,0.5,1.4,0.0,4.7,1.9,0.0,91.5,0.0,0.0,0.0,0.0,422,0.0,0.0,50.64,51.15,0.0,0.0,0.0,0.0,0.0,0.0,56.86
4720425,Ballard West Elementary,472,Ballard Comm School District,Elementary,56.57,Commendable,No Support Required,Met,Met,Achieved Standard,14611:Ballard East Elementary,54.5,45.5,1.9,18.2,10.8,0.2,0.9,0.0,6.4,2.6,0.0,89.9,0.0,0.0,0.0,0.0,424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130172,Baxter High School,513,Baxter Comm School District,High,58.31,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.0,49.6,0.0,30.1,14.5,0.4,0.4,0.0,2.3,2.7,0.0,94.1,0.4,0.4,0.0,0.0,256,0.4,0.0,53.91,51.15,0.0,0.0,0.0,0.0,0.0,0.0,58.73
5130409,Baxter Elementary School,513,Baxter Comm School District,Elementary,59.64,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.0,48.0,0.0,28.7,8.4,0.5,0.0,0.0,2.5,1.5,0.0,95.5,0.5,0.0,0.0,0.0,202,0.0,0.0,59.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.32
5400172,BCLUW High School,540,BCLUW Comm School District,High,56.44,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.2,45.8,0.0,31.1,10.2,1.7,0.6,0.0,3.4,1.7,0.0,92.7,0.0,0.0,0.0,0.0,177,0.0,0.0,55.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16
5400209,BCLUW Middle School,540,BCLUW Comm School District,Middle,56.95,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,47.3,52.7,2.0,43.3,16.0,0.0,2.7,2.0,2.7,1.3,0.0,91.3,0.0,0.0,0.0,0.0,150,0.0,0.0,55.87,51.08,0.0,0.0,0.0,0.0,0.0,0.0,57.24
5400407,BCLUW Elementary School,540,BCLUW Comm School District,Elementary,66.77,Exceptional,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,43.6,56.4,1.3,51.0,17.4,0.0,1.3,2.0,2.0,2.0,0.0,92.6,0.0,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.56
5490109,Bedford High School,549,Bedford Comm School District,High,61.69,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.9,46.1,0.4,35.4,10.7,0.0,0.0,0.0,2.1,2.5,0.0,95.5,0.0,0.0,0.0,0.0,243,0.0,0.0,57.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.94
5490409,Bedford Elementary School,549,Bedford Comm School District,Elementary,66.12,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,56.5,43.5,0.0,40.8,11.0,0.0,0.8,0.0,0.8,1.2,0.0,97.3,0.4,0.0,0.0,0.0,255,0.0,0.0,61.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.91
5760109,Belle Plaine Jr/Sr High School,576,Belle Plaine Comm School District,High,50.71,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,56.0,44.0,0.0,34.7,10.4,1.0,1.6,0.0,0.5,2.6,0.0,94.3,0.5,1.0,0.0,0.0,193,0.0,0.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.63
5760436,Longfellow Elementary School,576,Belle Plaine Comm School District,Elementary,57.86,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,59.5,40.5,0.4,45.1,10.9,0.4,0.0,0.0,4.7,5.1,0.0,89.9,0.0,1.2,0.0,0.0,257,0.0,0.0,56.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98
5850109,Bellevue High School,585,Bellevue Comm School District,High,52.68,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,53.3,46.7,0.3,25.7,9.9,0.0,1.4,0.0,0.8,2.8,0.0,95.0,0.0,0.0,0.0,0.0,362,0.0,0.0,46.25,40.42,0.0,0.0,0.0,0.0,0.0,0.0,52.94
5850409,Bellevue Elementary School,585,Bellevue Comm School District,Elementary,55.5,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.5,47.5,0.3,23.9,8.5,0.0,1.5,0.0,0.6,2.3,0.0,95.6,0.3,0.0,0.0,0.0,343,0.0,0.0,48.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73
5940109,Belmond-Klemme Community Jr-Sr High School,594,Belmond-Klemme Comm School District,High,53.93,Acceptable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,53.4,46.6,9.8,48.8,10.7,0.3,0.9,0.0,28.7,0.6,0.0,69.5,0.0,0.3,0.0,0.3,328,0.0,0.0,53.72,41.73,0.0,0.0,0.0,55.32,0.0,0.0,52.51
5940118,Belmond-Klemme Alternative School,594,Belmond-Klemme Comm School District,Alternative,53.93,Acceptable,No Support Required,Met,Met,Achieved Standard,14639:Belmond-Klemme Community Jr-Sr High School,71.4,28.6,57.1,28.6,0.0,0.0,0.0,0.0,57.1,0.0,0.0,42.9,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940409,Richard O. Jacobson Elementary School,594,Belmond-Klemme Comm School District,Elementary,51.86,Acceptable,Extended Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,49.4,50.6,22.6,56.9,11.3,0.0,1.9,0.0,35.5,2.2,0.0,60.4,0.0,0.3,0.0,0.0,318,0.0,0.0,49.39,0.0,0.0,0.0,0.0,49.15,0.0,0.0,52.46
6030409,Bennett Elementary School,603,Bennett Comm School District,Elementary,47.82,Needs Improvement,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,43.5,56.5,0.0,47.8,4.3,0.0,0.0,0.0,4.3,0.0,0.0,95.7,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33
6090109,Benton Community Senior High School,609,Benton Comm School District,High,56.34,Commendable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,56.3,43.8,1.2,26.8,8.5,0.2,0.6,0.0,3.8,3.0,0.2,92.1,0.4,0.0,0.0,1.2,496,0.0,0.0,51.29,41.73,0.0,0.0,0.0,0.0,0.0,0.0,56.55
6090209,Benton Community Middle School,609,Benton Comm School District,Middle,54.25,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,47.2,52.8,0.4,22.6,12.8,0.0,1.7,0.0,3.4,3.4,0.0,91.5,0.4,0.0,0.0,1.3,235,0.0,0.0,53.63,42.75,0.0,0.0,0.0,0.0,0.0,0.0,54.74
6090405,Atkins Elementary School,609,Benton Comm School District,Elementary,58.6,Commendable,No Support Required,Met,Met,Achieved Standard,14649:Norway Elementary School,48.1,51.9,0.0,19.9,12.5,0.0,1.6,0.0,1.0,4.2,0.3,92.9,0.3,0.0,0.0,0.0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090445,Keystone Elementary School,609,Benton Comm School District,Elementary,58.6,Commendable,No Support Required,Met,Met,Achieved Standard,14649:Norway Elementary School,48.3,51.7,3.4,30.9,11.4,0.0,0.7,0.0,9.4,3.4,2.0,84.6,1.3,0.0,0.0,0.7,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090454,Norway Elementary School,609,Benton Comm School District,Elementary,58.6,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.4,47.6,0.6,23.7,11.2,0.0,0.6,0.0,4.7,4.1,0.6,89.9,0.3,0.0,0.0,0.0,338,0.0,0.0,58.24,50.2,0.0,0.0,0.0,0.0,0.0,0.0,58.77
6210109,Bettendorf High School,621,Bettendorf Comm School District,High,58.31,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,53.4,46.5,0.5,30.9,11.6,2.4,7.6,0.0,11.5,5.5,0.2,72.7,0.1,0.5,0.0,0.9,1482,0.1,0.0,54.54,45.93,63.28,51.15,0.0,59.48,56.31,0.0,58.75
6210209,Bettendorf Middle School,621,Bettendorf Comm School District,Middle,53.65,Acceptable,Extended Targeted Year 2,Met,Targeted,"Black/African American, Students with Disabilities (IEP)",Independent Institutional Data,51.3,48.6,0.9,32.1,11.7,2.1,9.0,0.0,10.4,8.4,0.3,69.7,0.1,1.1,0.0,0.5,987,0.1,0.0,49.77,43.61,0.0,42.09,0.0,51.3,49.16,0.0,55.32
6210405,Grant Wood Elementary School,621,Bettendorf Comm School District,Elementary,55.81,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.7,48.3,2.4,47.3,8.5,4.4,16.6,0.5,10.0,9.3,0.0,59.3,0.0,1.2,0.0,1.5,410,0.0,0.0,50.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53
6210407,Herbert Hoover Elementary School,621,Bettendorf Comm School District,Elementary,56.17,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.8,47.2,3.2,30.6,11.1,1.0,7.4,0.0,11.6,7.2,0.2,72.6,0.0,2.5,0.0,0.7,405,0.0,0.0,53.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.26
6210409,Paul Norton Elementary School,621,Bettendorf Comm School District,Elementary,54.23,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.7,49.3,1.4,14.3,7.0,2.6,3.5,0.0,10.3,5.2,0.0,78.4,0.0,2.8,0.0,0.7,426,0.0,0.0,51.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45
6210436,Mark Twain Elementary School,621,Bettendorf Comm School District,Elementary,49.7,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.3,47.7,1.6,50.0,9.4,0.8,10.7,0.0,13.8,7.8,0.3,66.7,0.0,1.0,0.0,0.5,384,0.0,0.0,49.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52
6210445,Neil Armstrong Elementary School,621,Bettendorf Comm School District,Elementary,55.36,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,47.1,52.9,1.2,51.7,9.5,2.5,9.9,0.0,12.8,8.3,0.0,66.5,0.0,0.0,0.0,2.1,242,0.0,0.0,53.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9
6570172,Eddyville-Blakesburg-Fremont Jr/Sr High,657,Eddyville-Blakesburg- Fremont CSD,High,53.12,Acceptable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,54.1,45.9,0.0,35.2,13.0,0.0,0.9,0.0,2.8,0.9,0.0,95.3,0.2,0.0,0.0,1.7,423,0.0,0.0,51.48,43.81,0.0,0.0,0.0,0.0,0.0,0.0,53.57
6570409,Eddyville Elementary,657,Eddyville-Blakesburg- Fremont CSD,Elementary,53.68,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,55.0,45.0,0.0,36.6,5.7,0.4,0.0,0.0,1.5,3.1,0.0,95.0,0.8,0.0,0.0,0.0,262,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01
6570418,Blakesburg Elementary,657,Eddyville-Blakesburg- Fremont CSD,Elementary,47.15,Needs Improvement,Targeted Year 1,Met,Targeted,Low Socio-Economic Status (FRL),Independent Institutional Data,51.4,48.6,0.0,34.6,10.3,0.0,0.9,0.0,0.9,2.8,0.0,95.3,0.0,0.0,0.0,4.7,107,0.0,0.0,41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76
6570427,Fremont Elementary,657,Eddyville-Blakesburg- Fremont CSD,Elementary,56.14,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.5,45.5,0.0,45.5,10.0,0.0,0.9,0.0,7.3,1.8,0.0,90.0,0.0,0.0,0.0,1.8,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74
7200172,Bondurant-Farrar High School,720,Bondurant-Farrar Comm School District,High,52.05,Acceptable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,51.9,48.0,1.3,21.3,12.9,1.6,2.2,0.3,6.4,3.8,0.1,85.5,0.1,0.0,0.0,0.0,761,0.1,0.0,50.51,39.36,0.0,0.0,0.0,48.08,46.43,0.0,52.66
7200209,Bondurant - Farrar Intermediate School,720,Bondurant-Farrar Comm School District,Middle,57.36,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.5,45.5,1.6,18.9,15.3,1.6,4.5,0.0,6.6,3.4,0.0,83.9,0.0,0.0,0.0,0.3,380,0.0,0.0,52.19,46.63,0.0,0.0,0.0,56.16,0.0,0.0,57.61
7200218,Bondurant-Farrar Junior High,720,Bondurant-Farrar Comm School District,Junior-High,55.2,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.3,47.5,1.4,22.3,11.1,1.1,2.7,0.7,7.3,2.7,0.0,85.5,0.5,0.0,0.0,0.5,440,0.2,0.0,49.54,47.56,0.0,0.0,0.0,53.46,0.0,0.0,55.34
7200409,Anderson Elementary School,720,Bondurant-Farrar Comm School District,Elementary,50.97,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,51.0,49.0,1.9,21.2,12.9,1.1,2.5,0.2,6.6,5.5,0.0,84.1,0.2,0.0,0.0,0.0,529,0.0,0.0,46.97,39.57,0.0,0.0,0.0,0.0,0.0,0.0,50.73
7200427,Morris Elementary,720,Bondurant-Farrar Comm School District,Elementary,50.97,Acceptable,No Support Required,Met,Met,Achieved Standard,14682:Anderson Elementary School,52.9,47.1,4.8,18.0,10.4,0.4,2.5,0.8,9.3,3.3,0.0,83.6,0.8,0.0,0.0,0.4,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290109,Boone High School,729,Boone Comm School District,High,55.5,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,54.7,45.1,0.1,36.0,14.8,0.1,1.3,0.0,7.0,5.1,0.6,85.9,0.4,0.0,0.0,1.8,711,0.1,0.0,52.55,50.46,0.0,0.0,0.0,55.55,47.57,0.0,55.58
7290209,Boone Middle School,729,Boone Comm School District,Middle,52.36,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,44.7,55.2,0.7,39.2,18.4,0.2,1.2,0.2,7.6,2.7,0.7,87.5,0.2,0.0,0.0,0.3,582,0.2,0.0,49.05,44.67,0.0,0.0,0.0,48.74,0.0,0.0,52.15
7290418,Franklin Elementary School,729,Boone Comm School District,Elementary,58.93,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.3,48.7,0.6,40.9,17.6,0.3,0.6,0.0,5.6,3.1,0.6,89.9,0.8,0.0,0.0,0.6,357,0.0,0.0,53.43,46.64,0.0,0.0,0.0,0.0,0.0,0.0,59.54
7290436,Lincoln Elementary School,729,Boone Comm School District,Elementary,58.93,Commendable,No Support Required,Met,Met,Achieved Standard,14687:Franklin Elementary School,50.8,49.2,0.0,49.2,21.1,0.8,0.0,0.0,8.6,3.9,0.0,86.7,1.6,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290454,Page Elementary School,729,Boone Comm School District,Elementary,58.93,Commendable,No Support Required,Met,Met,Achieved Standard,14687:Franklin Elementary School,51.8,48.2,0.0,39.3,19.6,0.0,0.9,0.0,2.7,7.1,0.9,88.4,1.8,0.0,0.0,0.9,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7470109,Boyden-Hull High School,747,Boyden-Hull Comm School District,High,57.39,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.6,45.4,9.3,39.2,14.1,0.0,0.3,0.3,26.1,1.4,0.0,71.8,0.3,0.0,0.3,0.0,291,0.0,0.0,56.45,45.67,0.0,0.0,0.0,54.57,0.0,0.0,60.09
7470409,Boyden-Hull Elementary School,747,Boyden-Hull Comm School District,Elementary,63.03,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.5,45.5,21.1,41.1,16.4,0.0,0.4,0.0,32.0,1.8,0.0,65.8,0.0,0.0,1.1,0.0,275,0.0,0.0,60.67,0.0,0.0,0.0,0.0,59.42,0.0,0.0,64.93
8190109,West Hancock High School,819,West Hancock Comm School District,High,58.94,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.1,46.9,4.3,33.3,8.0,0.6,0.6,0.0,17.3,1.9,0.0,79.6,0.0,1.2,0.0,0.0,162,0.0,0.0,58.69,0.0,0.0,0.0,0.0,62.4,0.0,0.0,59.96
8190209,West Hancock Middle School,819,West Hancock Comm School District,Middle,54.42,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.9,49.1,5.5,41.8,9.1,0.0,0.6,0.0,18.2,3.0,0.0,78.2,0.0,1.2,0.0,0.0,165,0.0,0.0,50.69,0.0,0.0,0.0,0.0,51.71,0.0,0.0,55.32
8190409,West Hancock Elementary School,819,West Hancock Comm School District,Elementary,63.12,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,55.8,44.2,7.0,40.0,9.3,0.0,2.3,0.0,17.7,1.9,0.0,78.1,0.0,0.5,0.9,0.0,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.98
8460109,Brooklyn-Guernsey-Malcom Jr-Sr High School,846,Brooklyn-Guernsey-Malcom Comm School District,High,54.35,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.9,49.1,0.8,34.7,14.7,0.4,0.0,0.4,4.5,2.3,0.0,92.5,0.4,0.0,0.0,0.0,265,0.0,0.0,53.72,52.53,0.0,0.0,0.0,0.0,0.0,0.0,54.9
8460409,Brooklyn-Guernsey-Malcom Elementary School,846,Brooklyn-Guernsey-Malcom Comm School District,Elementary,60.27,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,48.3,51.7,1.1,34.5,18.4,0.4,1.5,0.0,4.1,1.5,0.0,92.5,1.5,0.0,0.0,0.0,267,0.0,0.0,59.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98
8730109,North Iowa High School,873,North Iowa Comm School District,High,56.41,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.7,45.3,5.1,42.7,15.4,0.0,0.0,0.0,14.5,1.7,0.0,83.8,0.0,0.0,0.9,0.0,117,0.0,0.0,48.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.47
8730172,North Iowa Middle School,873,North Iowa Comm School District,Middle,51.34,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,55.1,44.9,4.7,38.3,15.9,0.0,0.0,0.0,15.0,0.0,0.0,85.0,0.0,0.0,0.9,0.0,107,0.0,0.0,44.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84
8730409,North Iowa Elem Buffalo Center,873,North Iowa Comm School District,Elementary,57.77,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,55.9,44.1,4.1,47.7,11.7,0.0,0.5,0.5,9.9,0.9,0.0,88.3,0.0,0.0,0.9,0.0,222,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2
8820109,Burlington Community High School,882,Burlington Comm School District,High,47.81,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP)",Independent Institutional Data,49.7,50.3,0.6,58.4,19.3,1.0,13.6,0.1,7.3,10.7,0.5,66.8,0.5,0.2,0.0,0.3,1092,0.0,0.0,43.2,39.29,0.0,29.07,0.0,47.77,48.81,0.0,48.97
8820208,Edward Stone Middle School,882,Burlington Comm School District,Middle,46.24,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP)",Independent Institutional Data,49.1,50.5,0.6,62.6,26.5,0.6,18.3,0.0,5.7,12.3,0.6,62.4,0.6,0.0,0.0,0.4,487,0.4,0.0,43.85,40.43,0.0,41.29,0.0,50.36,46.69,0.0,47.16
8820218,Aldo Leopold Intermediate School,882,Burlington Comm School District,Elementary,45.03,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, Low Socio-Economic Status (FRL), Students with Disabilities (IEP), Multi-Racial",Independent Institutional Data,49.4,50.6,0.6,69.6,25.0,0.2,17.9,0.0,10.1,9.5,0.0,62.3,0.9,0.0,0.0,0.4,464,0.0,0.0,42.9,40.41,0.0,36.36,0.0,47.88,43.84,0.0,47.6
8820409,Black Hawk Elementary School,882,Burlington Comm School District,Elementary,49.51,Acceptable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.6,49.4,1.6,71.8,16.1,0.6,26.9,0.0,8.2,10.8,0.3,53.2,0.9,0.0,0.0,0.6,316,0.0,0.0,47.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.36
8820445,James Wilson Grimes School,882,Burlington Comm School District,Elementary,41.7,Priority,Extended Comprehensive Year 2,Not-Met,Not-Met,"Low Socio-Economic Status (FRL), White",Independent Institutional Data,48.7,51.3,1.1,75.1,16.7,0.4,24.9,0.0,6.3,15.6,0.0,52.8,0.7,0.4,0.0,0.4,269,0.0,0.0,39.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.33
